time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-12T14:16:47.760Z,38.8353348,-122.7939987,2.51,0.89,md,11,83,,0.04,nc,nc73248311,2019-08-12T14:39:04.631Z,"6km WNW of Cobb, CA",earthquake,0.37,0.69,0.03,3,automatic,nc,nc
2019-08-12T14:15:56.920Z,18.3555,-68.669,142,3.25,md,9,145,1.1902,0.22,pr,pr2019224012,2019-08-13T13:13:52.040Z,"33km SSW of Boca de Yuma, Dominican Republic",earthquake,4.75,1.76,0.44,8,reviewed,pr,pr
2019-08-12T14:15:08.854Z,60.0612,-147.1684,17.6,1.6,ml,,,,0.52,ak,ak019aaot1hp,2019-08-12T14:23:56.211Z,"84km NNW of Middleton Island, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-12T14:14:15.810Z,35.8926667,-117.7235,8.17,1.17,ml,21,78,0.081,0.1,ci,ci38959416,2019-08-12T14:18:00.101Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.5,0.136,18,automatic,ci,ci
2019-08-12T14:13:48.140Z,35.93,-117.7461667,8.79,0.4,ml,9,67,0.06118,0.08,ci,ci38959408,2019-08-12T14:17:21.157Z,"14km E of Little Lake, CA",earthquake,0.28,0.73,0.147,4,automatic,ci,ci
2019-08-12T14:11:10.217Z,59.9772,-139.5304,0.2,1.9,ml,,,,0.73,ak,ak019aaos6q6,2019-08-12T17:37:43.688Z,"49km NNE of Yakutat, Alaska",ice quake,,0.2,,,automatic,ak,ak
2019-08-12T14:08:44.340Z,35.9601667,-117.3113333,0.32,1.58,ml,18,122,0.07272,0.21,ci,ci38959400,2019-08-12T14:12:34.128Z,"23km NNE of Trona, CA",earthquake,0.35,0.58,0.119,23,automatic,ci,ci
2019-08-12T14:08:13.510Z,39.6798333,-121.8763333,27.07,1.94,md,20,71,0.2047,0.08,nc,nc73248306,2019-08-14T00:51:05.644Z,"8km WNW of Durham, CA",earthquake,0.38,0.75,0.17,22,reviewed,nc,nc
2019-08-12T14:08:13.410Z,35.862,-117.7025,3.04,0.9,ml,14,92,0.07357,0.19,ci,ci38959392,2019-08-12T14:11:56.613Z,"20km ESE of Little Lake, CA",earthquake,0.34,1.56,0.118,13,automatic,ci,ci
2019-08-12T14:06:08.510Z,32.9163333,-116.2353333,15.78,0.73,ml,18,100,0.1591,0.22,ci,ci38959376,2019-08-12T14:28:15.555Z,"27km SSW of Ocotillo Wells, CA",earthquake,0.44,1.17,0.108,8,reviewed,ci,ci
2019-08-12T13:59:16.050Z,35.8976667,-117.6718333,9.06,0.98,ml,18,92,0.05307,0.17,ci,ci38959360,2019-08-12T14:02:55.070Z,"22km ESE of Little Lake, CA",earthquake,0.33,0.81,0.173,13,automatic,ci,ci
2019-08-12T13:57:54.544Z,-5.173,134.1697,29.52,4.8,mb,,70,2.946,1.19,us,us60005409,2019-08-12T14:19:30.040Z,"65km N of Dobo, Indonesia",earthquake,8.3,3.7,0.105,32,reviewed,us,us
2019-08-12T13:57:43.061Z,59.9499,-139.5033,0,1.9,ml,,,,0.93,ak,ak019aaogolz,2019-08-12T17:36:02.514Z,"46km NNE of Yakutat, Alaska",ice quake,,0.2,,,automatic,ak,ak
2019-08-12T13:53:38.461Z,68.8432,-146.7574,0,1.8,ml,,,,1.17,ak,ak019aaofteh,2019-08-12T13:59:47.964Z,"94km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-12T13:52:15.530Z,38.7948341,-122.7288361,1.27,0.33,md,5,107,0.01002,0.01,nc,nc73248301,2019-08-12T16:35:03.017Z,"3km S of Cobb, CA",earthquake,0.59,0.83,0.24,2,automatic,nc,nc
2019-08-12T13:49:40.860Z,38.8263321,-122.7621689,1.8,0.37,md,6,154,0.007326,0,nc,nc73248296,2019-08-12T16:07:02.848Z,"3km W of Cobb, CA",earthquake,0.96,0.59,0.23,2,automatic,nc,nc
2019-08-12T13:49:31.960Z,35.6486667,-117.4566667,3.86,1.49,ml,27,55,0.03148,0.17,ci,ci38959344,2019-08-12T14:00:38.080Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.6,0.173,24,automatic,ci,ci
2019-08-12T13:38:08.460Z,38.8311653,-122.8453369,1.37,0.59,md,14,93,0.009709,0.04,nc,nc73248291,2019-08-12T15:40:03.014Z,"10km NW of The Geysers, CA",earthquake,0.24,0.46,0.02,2,automatic,nc,nc
2019-08-12T13:36:58.749Z,25.5872,67.9106,10,4.5,mb,,132,9.287,0.75,us,us60005403,2019-08-12T16:21:13.346Z,"41km WNW of Jamshoro, Pakistan",earthquake,9.9,1.9,0.108,25,reviewed,us,us
2019-08-12T13:36:28.390Z,35.6906667,-117.5501667,1.18,1.09,ml,15,96,0.07019,0.16,ci,ci38959336,2019-08-12T13:40:11.437Z,"14km NE of Ridgecrest, CA",earthquake,0.28,0.48,0.214,15,automatic,ci,ci
2019-08-12T13:34:28.207Z,38.2637,40.9318,8.02,4.1,mb,,56,0.91,0.59,us,us600053zz,2019-08-12T14:07:57.040Z,"11km W of Altinkum, Turkey",earthquake,4.7,6.8,0.131,16,reviewed,us,us
2019-08-12T13:32:47.480Z,38.8103333,-122.8281631,2.03,0.56,md,8,93,0.001664,0.04,nc,nc73248286,2019-08-12T15:13:02.834Z,"7km WNW of The Geysers, CA",earthquake,0.47,1.06,,1,automatic,nc,nc
2019-08-12T13:32:40.020Z,35.8931667,-117.7356667,8.24,0.99,ml,26,43,0.08706,0.1,ci,ci38959328,2019-08-14T00:56:39.830Z,"16km ESE of Little Lake, CA",earthquake,0.13,0.41,0.156,14,reviewed,ci,ci
2019-08-12T13:30:01.960Z,33.833,-117.0063333,23.3,0.9,ml,13,102,0.09073,0.23,ci,ci38959312,2019-08-12T13:33:48.359Z,"7km NW of San Jacinto, CA",earthquake,1.12,1.67,0.212,21,automatic,ci,ci
2019-08-12T13:29:58.600Z,34.1063333,-116.9085,8.77,0.94,ml,36,86,0.02605,0.14,ci,ci38959320,2019-08-13T18:46:27.763Z,"15km ENE of Yucaipa, CA",earthquake,0.18,0.36,0.11,16,reviewed,ci,ci
2019-08-12T13:27:27.250Z,35.8645,-117.684,8.24,1.24,ml,25,81,0.08547,0.12,ci,ci38959304,2019-08-12T13:38:28.400Z,"22km ESE of Little Lake, CA",earthquake,0.19,0.59,0.212,22,automatic,ci,ci
2019-08-12T13:19:19.780Z,35.6348333,-117.4703333,2.47,1.58,ml,24,55,0.03957,0.21,ci,ci38959280,2019-08-12T13:30:24.630Z,"16km SSW of Searles Valley, CA",earthquake,0.28,0.39,0.11,23,automatic,ci,ci
2019-08-12T13:17:57.760Z,35.8641667,-117.6773333,7.29,0.57,ml,13,86,0.08088,0.09,ci,ci38959272,2019-08-12T13:21:44.491Z,"22km ESE of Little Lake, CA",earthquake,0.26,0.63,0.17,5,automatic,ci,ci
2019-08-12T13:16:09.588Z,60.1737,-139.866,0,1.1,ml,,,,0.8,ak,ak019aao7tg3,2019-08-12T17:36:02.077Z,"70km N of Yakutat, Alaska",ice quake,,0.3,,,automatic,ak,ak
2019-08-12T13:15:27.670Z,36.0235,-117.8405,1.78,1.41,ml,21,69,0.0434,0.19,ci,ci38959256,2019-08-12T13:19:12.725Z,"10km ESE of Coso Junction, CA",earthquake,0.34,0.37,0.208,21,automatic,ci,ci
2019-08-12T13:13:59.690Z,35.8808333,-117.7318333,8,0.48,ml,9,93,0.07696,0.06,ci,ci38959248,2019-08-12T13:17:27.208Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.51,0.17,3,automatic,ci,ci
2019-08-12T13:13:26.560Z,19.1265,-67.8681,26,2.89,md,16,322,0.8378,0.3,pr,pr2019224011,2019-08-12T14:27:09.040Z,"88km NE of Punta Cana, Dominican Republic",earthquake,1.9,19.56,0.18,15,reviewed,pr,pr
2019-08-12T13:13:17.610Z,35.7818333,-117.5705,6.48,0.74,ml,14,116,0.04033,0.19,ci,ci38959240,2019-08-12T13:16:54.922Z,"15km W of Searles Valley, CA",earthquake,0.46,0.74,0.181,8,automatic,ci,ci
2019-08-12T13:09:20.080Z,35.645,-117.4611667,2.54,-0.11,ml,7,160,0.03654,0.11,ci,ci38959216,2019-08-12T15:55:04.048Z,"15km SSW of Searles Valley, CA",earthquake,0.28,0.26,0.047,3,reviewed,ci,ci
2019-08-12T13:06:46.136Z,60.057,-147.095,16.2,2.2,ml,,,,0.53,ak,ak019aao5rc4,2019-08-12T13:10:04.103Z,"81km NNW of Middleton Island, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-12T13:06:07.970Z,36.105,-117.8388333,2.56,0.87,ml,12,95,0.01806,0.08,ci,ci38959208,2019-08-12T13:09:40.154Z,"12km NE of Coso Junction, CA",earthquake,0.34,0.3,0.261,10,automatic,ci,ci
2019-08-12T13:02:38.603Z,63.4355,-151.5308,8.1,0.8,ml,,,,0.68,ak,ak019aao4vw4,2019-08-12T13:13:15.491Z,"128km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-12T13:02:22.660Z,35.6303333,-117.4675,6.6,1.17,ml,25,60,0.03688,0.17,ci,ci38959200,2019-08-12T13:06:04.133Z,"16km SSW of Searles Valley, CA",earthquake,0.26,0.49,0.187,17,automatic,ci,ci
2019-08-12T12:59:08.160Z,35.8978333,-117.7053333,7.25,0.41,ml,10,126,0.09222,0.05,ci,ci38959192,2019-08-12T13:02:37.117Z,"19km ESE of Little Lake, CA",earthquake,0.21,0.71,0.288,2,automatic,ci,ci
2019-08-12T12:58:44.260Z,37.5636667,-118.8378333,1.29,0.5,md,11,222,0.02721,0.03,nc,nc73248281,2019-08-13T01:23:04.991Z,"14km W of Toms Place, CA",earthquake,0.8,1.28,0.32,11,reviewed,nc,nc
2019-08-12T12:58:37.470Z,35.9245,-117.6538333,2.08,0.75,ml,10,86,0.04376,0.14,ci,ci38959184,2019-08-12T13:02:15.310Z,"23km E of Little Lake, CA",earthquake,0.32,0.44,0.129,9,automatic,ci,ci
2019-08-12T12:56:22.960Z,19.1143341,-155.4848328,39.98,2.24,md,14,178,0.04616,0.18,hv,hv71084487,2019-08-12T12:59:28.570Z,"10km S of Pahala, Hawaii",earthquake,1.42,2.46,0.08,3,automatic,hv,hv
2019-08-12T12:56:03.402Z,58.272,-151.5838,0.2,1.9,ml,,,,0.67,ak,ak019aanuy8k,2019-08-12T13:01:41.654Z,"72km NE of Kodiak, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-12T12:56:01.550Z,36.1468333,-117.9156667,2.01,1.87,ml,20,97,0.05723,0.16,ci,ci38959176,2019-08-12T12:59:43.159Z,"12km NNE of Coso Junction, CA",earthquake,0.33,0.53,0.198,26,automatic,ci,ci
2019-08-12T12:55:03.010Z,35.6765,-117.4825,2.19,0.98,ml,18,147,0.08904,0.27,ci,ci38959168,2019-08-12T12:58:42.538Z,"12km SW of Searles Valley, CA",earthquake,0.59,1.11,0.148,11,automatic,ci,ci
2019-08-12T12:50:32.251Z,66.2271,-157.3069,3.5,1.7,ml,,,,0.75,ak,ak019aantq67,2019-08-12T13:03:22.394Z,"78km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-12T12:47:11.170Z,61.404,-146.7724,29.8,0.9,ml,,,,0.48,ak,ak019aant1e5,2019-08-12T12:50:07.580Z,"38km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-12T12:42:44.210Z,36.0286667,-117.8468333,1.97,1.32,ml,15,116,0.04103,0.14,ci,ci38959152,2019-08-12T12:46:22.221Z,"9km E of Coso Junction, CA",earthquake,0.26,0.31,0.257,18,automatic,ci,ci
2019-08-12T12:41:33.480Z,33.3225,-116.3921667,5.66,0.71,ml,26,110,0.05806,0.2,ci,ci38959136,2019-08-12T14:28:46.722Z,"8km NNW of Borrego Springs, CA",earthquake,0.45,0.92,0.153,11,reviewed,ci,ci
2019-08-12T12:40:52.320Z,36.1155,-117.889,7.13,0.95,ml,11,201,0.02772,0.32,ci,ci38959128,2019-08-12T12:44:34.548Z,"10km NE of Coso Junction, CA",earthquake,1.25,1.3,0.214,8,automatic,ci,ci
2019-08-12T12:38:36.500Z,44.7596667,-110.9336667,8.16,0.37,md,6,154,0.05165,0.07,uu,uu60335017,2019-08-12T14:47:17.230Z,"17km NE of West Yellowstone, Montana",earthquake,0.94,1.5,0.13,5,reviewed,uu,uu
2019-08-12T12:36:54.850Z,36.0536667,-117.8691667,3.22,0.92,ml,13,138,0.04896,0.22,ci,ci38959112,2019-08-12T12:40:34.997Z,"7km E of Coso Junction, CA",earthquake,0.46,1.26,0.293,11,automatic,ci,ci
2019-08-12T12:32:28.940Z,44.5283333,-110.2133333,6.21,0.65,md,7,174,0.04257,0.06,uu,uu60335012,2019-08-12T14:13:06.760Z,"49km E of Old Faithful Geyser, Wyoming",earthquake,1.07,0.65,0.176,3,reviewed,uu,uu
2019-08-12T12:31:03.340Z,36.1381667,-117.8363333,2.12,1.18,ml,14,88,0.02544,0.19,ci,ci38959088,2019-08-12T12:34:59.620Z,"14km NE of Coso Junction, CA",earthquake,0.55,0.31,0.24,11,automatic,ci,ci
2019-08-12T12:30:57.580Z,33.5048333,-116.774,3.64,0.2,ml,14,79,0.02326,0.09,ci,ci38959080,2019-08-12T14:29:03.216Z,"11km WSW of Anza, CA",earthquake,0.25,0.37,0.007,3,reviewed,ci,ci
2019-08-12T12:25:55.850Z,35.5223333,-117.4143333,8.63,0.88,ml,18,116,0.04071,0.18,ci,ci38959072,2019-08-12T12:29:27.027Z,"26km NE of Johannesburg, CA",earthquake,0.39,0.72,0.192,10,automatic,ci,ci
2019-08-12T12:25:51.152Z,10.5147,-86.122,48.21,4.5,mb,,205,1.171,1.03,us,us600053zu,2019-08-13T01:19:45.509Z,"51km W of Sardinal, Costa Rica",earthquake,8.6,12.6,0.051,111,reviewed,us,us
2019-08-12T12:20:04.000Z,35.8358333,-117.666,2.78,1.33,ml,23,51,0.05916,0.19,ci,ci38959064,2019-08-12T12:30:57.450Z,"24km N of Ridgecrest, CA",earthquake,0.22,0.37,0.15,20,automatic,ci,ci
2019-08-12T12:15:55.140Z,43.566,-110.4593333,10.81,0.52,ml,4,310,0.115,0.07,mb,mb80357154,2019-08-13T04:27:18.930Z,"26km ENE of Jackson, Wyoming",earthquake,1.11,0.9,0.153,4,reviewed,mb,mb
2019-08-12T12:15:42.680Z,38.8066673,-122.8201675,2.95,0.83,md,21,53,,0.04,nc,nc73248276,2019-08-12T14:45:04.663Z,"6km WNW of The Geysers, CA",earthquake,0.25,0.5,0.14,5,automatic,nc,nc
2019-08-12T12:11:28.940Z,35.7011667,-117.598,7.54,1.04,ml,23,91,0.08239,0.15,ci,ci38959056,2019-08-12T12:15:09.752Z,"11km NE of Ridgecrest, CA",earthquake,0.24,0.82,0.162,13,automatic,ci,ci
2019-08-12T12:11:09.893Z,63.919,-150.1625,10.8,0.8,ml,,,,0.18,ak,ak019aanlbil,2019-08-12T12:13:50.414Z,"59km W of Healy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-12T12:10:34.810Z,34.2261667,-116.4361667,2.08,0.94,ml,14,163,0.03868,0.1,ci,ci38959048,2019-08-12T12:14:03.246Z,"12km N of Yucca Valley, CA",earthquake,0.34,0.36,0.114,18,automatic,ci,ci
2019-08-12T12:09:09.310Z,35.8943333,-117.6661667,12.62,0.48,ml,8,93,0.05497,0.15,ci,ci38959040,2019-08-12T12:12:35.738Z,"22km ESE of Little Lake, CA",earthquake,0.57,1.13,0.099,5,automatic,ci,ci
2019-08-12T12:09:03.370Z,37.9528333,-112.4191667,5.63,1.78,ml,19,56,0.2056,0.2,uu,uu60335007,2019-08-12T14:11:32.460Z,"14km N of Panguitch, Utah",earthquake,0.42,1.38,0.174,6,reviewed,uu,uu
2019-08-12T12:01:35.760Z,35.6948333,-117.6036667,7.72,0.54,ml,11,111,0.0779,0.16,ci,ci38959032,2019-08-12T12:05:18.384Z,"10km NE of Ridgecrest, CA",earthquake,0.55,1.17,0.084,7,automatic,ci,ci
2019-08-12T11:59:28.890Z,35.672,-117.5225,9.75,0.5,ml,13,109,0.06266,0.17,ci,ci38959016,2019-08-12T12:03:12.940Z,"15km ENE of Ridgecrest, CA",earthquake,0.5,1,0.07,7,automatic,ci,ci
2019-08-12T11:58:18.550Z,44.5288333,-110.2173333,6.84,1.67,ml,12,100,0.04013,0.13,uu,uu60335002,2019-08-12T14:19:50.160Z,"49km E of Old Faithful Geyser, Wyoming",earthquake,0.41,0.82,0.176,3,reviewed,uu,uu
2019-08-12T11:56:14.593Z,66.3975,-146.7602,0,1.7,ml,,,,1.02,ak,ak019aan9jin,2019-08-12T12:01:37.636Z,"68km WSW of Fort Yukon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-12T11:53:47.170Z,35.6061667,-117.5938333,4.17,1.08,ml,22,43,0.02563,0.15,ci,ci38959008,2019-08-12T11:57:24.903Z,"8km ESE of Ridgecrest, CA",earthquake,0.25,0.57,0.188,14,automatic,ci,ci
2019-08-12T11:49:41.840Z,37.6276667,-119.1503333,3.35,0.55,md,12,220,0.07561,0.08,nc,nc71110739,2019-08-13T23:23:22.815Z,"15km W of Mammoth Lakes, CA",earthquake,0.44,1.06,0.185,10,reviewed,nc,nc
2019-08-12T11:49:05.610Z,37.3258333,-119.4593333,29.86,1.86,md,16,149,0.1121,0.12,nc,nc73248271,2019-08-13T23:41:02.060Z,"12km NNE of North Fork, CA",earthquake,0.79,0.8,0.075,18,reviewed,nc,nc
2019-08-12T11:45:52.470Z,19.3391667,-155.1253333,5.27,2.18,ml,54,180,0.04545,0.12,hv,hv71084407,2019-08-12T22:26:09.790Z,"15km SE of Volcano, Hawaii",earthquake,0.32,0.44,0.126,28,reviewed,hv,hv
2019-08-12T11:45:29.540Z,19.3926659,-155.2241669,31.96,1.7,ml,15,124,0.02049,0.33,hv,hv71084402,2019-08-12T11:51:11.380Z,"4km SSE of Volcano, Hawaii",earthquake,2.67,1.72,2,19,automatic,hv,hv
2019-08-12T11:42:48.920Z,35.005,-119.0601667,17.29,1.1,ml,26,75,0.1293,0.18,ci,ci38958984,2019-08-13T15:41:22.188Z,"14km WNW of Grapevine, CA",earthquake,0.25,0.62,0.176,10,reviewed,ci,ci
2019-08-12T11:41:04.570Z,35.962,-117.6915,4.69,0.41,ml,9,99,0.03621,0.08,ci,ci38958976,2019-08-12T11:44:40.197Z,"20km E of Little Lake, CA",earthquake,0.25,0.31,0.128,6,automatic,ci,ci
2019-08-12T11:39:36.420Z,35.7445,-117.561,7.19,0.66,ml,24,50,0.07704,0.14,ci,ci38958968,2019-08-13T23:06:51.197Z,"14km W of Searles Valley, CA",earthquake,0.21,0.44,0.102,6,reviewed,ci,ci
2019-08-12T11:39:19.080Z,36.0615,-117.8483333,2.71,0.06,ml,8,129,0.05621,0.09,ci,ci37423237,2019-08-13T23:11:15.427Z,"9km ENE of Coso Junction, CA",earthquake,0.22,1.4,0.052,2,reviewed,ci,ci
2019-08-12T11:36:14.892Z,59.258,-152.6546,76,1.5,ml,,,,0.31,ak,ak019aan597i,2019-08-12T22:11:49.208Z,"74km SW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-08-12T11:32:07.520Z,35.5931667,-117.427,5.13,1,ml,21,81,0.05391,0.19,ci,ci38958960,2019-08-12T11:35:43.628Z,"20km S of Searles Valley, CA",earthquake,0.33,0.55,0.181,13,automatic,ci,ci
2019-08-12T11:31:58.503Z,66.3219,-156.7961,0.1,1.2,ml,,,,1.43,ak,ak019aan49ye,2019-08-12T11:35:20.712Z,"65km S of Kobuk, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-08-12T11:29:48.450Z,35.74,-117.5705,4.79,0.52,ml,11,129,0.0787,0.11,ci,ci38958952,2019-08-12T11:33:30.126Z,"15km WSW of Searles Valley, CA",earthquake,0.39,0.57,0.124,8,automatic,ci,ci
2019-08-12T11:27:36.410Z,35.9601667,-117.4931667,1.12,0.88,ml,12,109,0.09139,0.18,ci,ci38958944,2019-08-12T11:31:15.112Z,"23km NNW of Searles Valley, CA",earthquake,0.37,0.65,0.191,10,automatic,ci,ci
2019-08-12T11:24:03.110Z,36.2286667,-117.8896667,0.06,1.43,ml,16,67,0.1144,0.16,ci,ci38958936,2019-08-12T14:29:29.716Z,"12km ESE of Olancha, CA",earthquake,0.36,31.61,0.115,22,reviewed,ci,ci
2019-08-12T11:19:36.670Z,35.3641667,-117.8211667,6.85,0.86,ml,15,97,0.09861,0.17,ci,ci38958928,2019-08-12T11:23:22.062Z,"17km W of Johannesburg, CA",earthquake,0.47,1.06,0.186,12,automatic,ci,ci
2019-08-12T11:17:22.970Z,35.6806667,-117.5011667,1.58,0.97,ml,20,102,0.06497,0.21,ci,ci38958920,2019-08-12T11:20:56.041Z,"13km SW of Searles Valley, CA",earthquake,0.35,0.49,0.1,13,automatic,ci,ci
2019-08-12T11:12:16.325Z,60.5062,-143.549,5.8,1,ml,,,,0.54,ak,ak019aan044g,2019-08-12T11:17:06.500Z,"78km NW of Cape Yakataga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-12T11:11:05.150Z,42.5688333,-111.4125,4.06,1.67,ml,12,165,0.3026,0.25,uu,uu60334997,2019-08-12T16:53:02.000Z,"18km ESE of Soda Springs, Idaho",earthquake,1.35,4.81,0.104,3,reviewed,uu,uu
2019-08-12T11:10:51.740Z,38.8256683,-122.8028336,2.2,0.79,md,13,67,0.006094,0.04,nc,nc73248256,2019-08-12T11:46:02.506Z,"7km NW of The Geysers, CA",earthquake,0.33,0.62,0.12,2,automatic,nc,nc
2019-08-12T11:06:37.210Z,35.9115,-117.715,2.53,0.23,ml,10,93,0.0638,0.15,ci,ci38958896,2019-08-12T11:10:14.832Z,"18km E of Little Lake, CA",earthquake,0.3,0.48,0.1,4,automatic,ci,ci
2019-08-12T11:05:21.080Z,21.342,-157.3341667,14.02,2.55,ml,8,178,,0.22,hv,hv71084357,2019-08-13T19:18:51.670Z,"36km NW of Kualapu'u, Hawaii",earthquake,1.88,1.46,0.192,6,reviewed,hv,hv
2019-08-12T11:03:36.090Z,35.617,-117.4371667,0.19,0.9,ml,16,151,0.1076,0.2,ci,ci38958888,2019-08-12T11:07:27.937Z,"17km S of Searles Valley, CA",earthquake,0.49,31.61,0.165,8,automatic,ci,ci
2019-08-12T11:02:45.340Z,36.0583333,-117.3941667,2.93,1.43,ml,23,81,0.07685,0.17,ci,ci38958880,2019-08-12T11:06:14.959Z,"32km N of Searles Valley, CA",earthquake,0.38,0.49,0.152,20,automatic,ci,ci
2019-08-12T11:01:45.450Z,35.6211667,-117.6073333,7.96,1.03,ml,18,77,0.03115,0.17,ci,ci38958872,2019-08-12T11:05:29.954Z,"6km E of Ridgecrest, CA",earthquake,0.31,0.73,0.213,13,automatic,ci,ci
2019-08-12T11:01:31.800Z,36.4573326,-121.0224991,7.75,1.59,md,11,181,0.02867,0.07,nc,nc73248251,2019-08-12T13:48:03.305Z,"14km SE of Pinnacles, CA",earthquake,0.79,1,0.21,10,automatic,nc,nc
2019-08-12T11:01:28.630Z,35.6613333,-117.4465,2.02,0.7,ml,17,82,0.01896,0.19,ci,ci38958864,2019-08-12T11:04:54.950Z,"12km SSW of Searles Valley, CA",earthquake,0.37,0.49,0.05,8,automatic,ci,ci
2019-08-12T11:01:14.900Z,36.4586678,-121.0288315,6.9,1.59,md,11,170,0.02374,0.08,nc,nc73248246,2019-08-12T13:20:04.135Z,"13km SE of Pinnacles, CA",earthquake,0.59,0.72,0.21,11,automatic,nc,nc
2019-08-12T10:55:34.910Z,35.7738333,-117.6195,10.25,0.89,ml,13,101,0.04548,0.1,ci,ci38958856,2019-08-12T10:59:21.359Z,"18km NNE of Ridgecrest, CA",earthquake,0.26,0.49,0.137,12,automatic,ci,ci
2019-08-12T10:50:37.720Z,35.9548333,-117.7333333,11.66,0.84,ml,12,49,0.06719,0.11,ci,ci38958848,2019-08-12T10:54:20.880Z,"16km E of Little Lake, CA",earthquake,0.36,0.57,0.239,8,automatic,ci,ci
2019-08-12T10:48:57.425Z,58.211,-137.4833,0,1.8,ml,,,,0.96,ak,ak019aammhgu,2019-08-12T10:53:41.210Z,"104km WSW of Gustavus, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-08-12T10:48:51.000Z,35.66,-117.533,10.22,1.08,ml,21,97,0.04796,0.16,ci,ci38958840,2019-08-12T10:52:34.870Z,"14km ENE of Ridgecrest, CA",earthquake,0.3,0.57,0.257,14,automatic,ci,ci
2019-08-12T10:47:26.280Z,36.1166667,-117.84,3.85,1.26,ml,16,53,0.01207,0.16,ci,ci38958832,2019-08-12T10:50:59.864Z,"13km NE of Coso Junction, CA",earthquake,0.35,0.41,0.196,19,automatic,ci,ci
2019-08-12T10:42:43.710Z,35.8608333,-117.6988333,7.96,0.37,ml,9,87,0.07484,0.09,ci,ci38958816,2019-08-12T10:46:13.019Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.73,0.077,6,automatic,ci,ci
2019-08-12T10:39:31.595Z,67.4641,-142.0735,0,1.9,ml,,,,0.69,ak,ak019aamki13,2019-08-12T10:44:18.547Z,"96km W of Old Crow, Canada",earthquake,,0.4,,,automatic,ak,ak
2019-08-12T10:36:42.320Z,36.1168333,-117.8725,2.33,1.59,ml,18,131,0.0143,0.23,ci,ci38958808,2019-08-12T10:47:15.500Z,"10km NE of Coso Junction, CA",earthquake,0.57,0.37,0.146,26,automatic,ci,ci
2019-08-12T10:35:28.436Z,-44.5556,167.8712,10,5.4,mww,,55,0.829,1.07,us,us600053z3,2019-08-13T16:27:52.040Z,"81km NW of Queenstown, New Zealand",earthquake,5.2,1.7,0.073,18,reviewed,us,us
2019-08-12T10:30:06.402Z,38.488,-118.3298,0,-0.4,ml,3,220.62,0.053,0.0587,nn,nn00699537,2019-08-13T02:06:26.557Z,"26km E of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2019-08-12T10:26:47.230Z,35.5483333,-117.5335,2.83,0.83,ml,19,76,0.06104,0.19,ci,ci38958792,2019-08-12T10:30:34.595Z,"15km ESE of Ridgecrest, CA",earthquake,0.27,0.36,0.207,10,automatic,ci,ci
2019-08-12T10:23:08.140Z,35.8118333,-117.647,10.88,1.03,ml,21,47,0.04041,0.14,ci,ci38958784,2019-08-12T10:26:47.467Z,"21km N of Ridgecrest, CA",earthquake,0.22,0.49,0.117,13,automatic,ci,ci
2019-08-12T10:22:32.212Z,66.7138,-146.7347,15.5,1,ml,,,,0.63,ak,ak019aamgusp,2019-08-12T17:30:28.704Z,"66km WNW of Fort Yukon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-08-12T10:22:01.590Z,35.6598333,-117.4476667,2.24,1.47,ml,30,62,0.07039,0.19,ci,ci38958776,2019-08-12T10:33:09.020Z,"13km SSW of Searles Valley, CA",earthquake,0.27,0.45,0.141,23,automatic,ci,ci
2019-08-12T10:19:28.890Z,35.9315,-117.6976667,1.22,0.35,ml,8,77,0.04172,0.1,ci,ci38958768,2019-08-12T10:22:58.128Z,"19km E of Little Lake, CA",earthquake,0.22,0.64,0.101,5,automatic,ci,ci
2019-08-12T10:18:09.010Z,38.8364983,-122.7941666,2.07,0.58,md,10,82,0.003543,0.01,nc,nc73248236,2019-08-12T12:26:03.750Z,"6km WNW of Cobb, CA",earthquake,0.34,0.49,0.02,2,automatic,nc,nc
2019-08-12T10:17:12.225Z,61.4287,-150.0468,31.5,0.9,ml,,,,0.4,ak,ak019aamfqs6,2019-08-12T10:20:42.963Z,"11km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
